Route,Year,Month,MonthStart,Flights,PrimaryAircraft,DistinctAircraft,AvgTOW_kg,MedianTOW_kg,AvgPassengers,TotalPassengerProxy,AvgPayloadKg,TotalPayloadKg,ExactLoadJoinShare,FuelBurnKg,AvgFuelBurnKg,AvgDistanceNM,AvgFuelPerNM,FuelPerFlightKg,FuelPerPassengerProxy,FuelPerPassengerNMProxy,TowRegime,TowRegimeRank,MedianMonthlyFlights,AvgMonthlyFlights,MedianRouteTOW_kg,MedianRoutePassengers,MedianRoutePayloadKg,MedianTowRegimeRank,MedianFuelPerNM,MedianFuelPerPassengerProxy,MedianFuelPerPassengerNMProxy,FlightsPctVsMedian,TowPctVsMedian,PassengerPctVsMedian,PayloadPctVsMedian,RegimeShiftVsMedian,FuelPerNMPctVsMedian,FuelPerPassengerPctVsMedian,FuelPerPassengerNMPctVsMedian
VCP -> CGR,2024,12,2024-12-01,69,E1,3,52669.44927536232,51916.0,120.68176328502415,8327.041666666666,10684.805555555557,737251.5833333334,0.9710144927536232,194795,2823.1159420289855,476.3971014492754,5.922545680978428,2823.1159420289855,23.393061761630033,0.04910412278006024,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,0.11290322580645161,-0.07413742006529529,-0.026086211201419098,-0.039119878939689386,0.0,0.026836203372975674,0.05622713168810655,0.060557881370370895
VCP -> CGR,2025,1,2025-01-01,69,E2,3,53337.942028985504,54190.0,120.5072463768116,8315.0,10655.0,735195.0,1.0,181785,2634.5652173913045,474.34057971014494,5.554013496208582,2634.5652173913045,21.86229705351774,0.046089872949257524,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,0.11290322580645161,-0.06238615943787992,-0.027494579944634112,-0.041800280158184364,0.0,-0.037058987954159774,-0.012888883710562161,-0.004544318475366879
VCP -> CGR,2025,2,2025-02-01,66,A320,3,59992.181818181816,65239.5,127.81818181818181,8436.0,11639.30303030303,768194.0,1.0,185701,2813.651515151515,478.0090909090909,5.8862373108189185,2813.651515151515,22.012920815552395,0.046051259765138804,A320,3,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,0.06451612903225806,0.0545869948952794,0.031505393552192236,0.04671768210139457,1.0,0.02054114868306539,-0.006088025158609607,-0.0053782915599760416
VCP -> CGR,2025,3,2025-03-01,61,E1,3,55237.27868852459,54683.0,121.63934426229508,7420.0,10940.83606557377,667391.0,1.0,167867,2751.9180327868853,477.0147540983607,5.767760877074562,2751.9180327868853,22.623584905660376,0.047427432194257414,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,-0.016129032258064516,-0.028998213219349377,-0.018358437822331295,-0.016095161626652324,0.0,0.0,0.021484251907645482,0.024344477796144407
VCP -> CGR,2025,4,2025-04-01,62,E2,4,54946.08064516129,54454.5,119.90725806451613,7434.25,10761.056451612903,667185.5,0.967741935483871,174571,2815.6612903225805,481.3725806451613,5.844737965259265,2815.6612903225805,23.481992131015232,0.04878132464367499,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,0.0,-0.03411710805135592,-0.032336545081342184,-0.03226266756100922,0.0,0.013346095621035121,0.06024245340754734,0.053586040957531646
VCP -> CGR,2025,5,2025-05-01,70,E2,3,58315.37142857143,54937.5,126.14285714285714,8830.0,11367.585714285715,795731.0,1.0,187309,2675.842857142857,475.2142857142857,5.628556663228283,2675.842857142857,21.212797281993204,0.04463838297728918,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,0.12903225806451613,0.025110780225379388,0.017985357404231177,0.022282256847151356,0.0,-0.02413487951617106,-0.04221464224956063,-0.035893806916410566
VCP -> CGR,2025,6,2025-06-01,69,A320,4,57893.608695652176,61612.0,126.7626811594203,8746.625,11434.692028985508,788993.75,0.9855072463768116,208160,3016.8115942028985,478.0289855072464,6.306656502240134,3016.8115942028985,23.798893859059923,0.04978546192927282,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,0.11290322580645161,0.01769672260006835,0.022987398640019856,0.02831709982649987,0.0,0.09343237985256117,0.07455097815947467,0.07527354196408818
VCP -> CGR,2025,7,2025-07-01,67,A320,4,56974.80597014925,54948.0,126.65111940298507,8485.625,11356.414179104477,760879.75,0.9850746268656716,198306,2959.791044776119,478.2716417910448,6.184301989346373,2959.791044776119,23.36963983206894,0.04886269180533822,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,0.08064516129032258,0.0015453279379049234,0.022087084210256014,0.02127760533322687,0.0,0.07221885947586003,0.0551696011377666,0.05534342057661564
VCP -> CGR,2025,8,2025-08-01,53,E1,4,54431.377358490565,54096.0,121.01886792452831,6414.0,10824.094339622641,573677.0,1.0,154639,2917.7169811320755,475.2320754716981,6.135854651756243,2917.7169811320755,24.1096039912691,0.05073227426271423,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,-0.14516129032258066,-0.04316494355095256,-0.02336574335487563,-0.02659369650231842,0.0,0.06381918087914554,0.08857994431507311,0.09572293043820052
VCP -> CGR,2025,9,2025-09-01,68,E2,4,56886.89705882353,54641.0,123.9142156862745,8426.166666666666,11143.747549019608,757774.8333333334,0.9852941176470589,185796,2732.294117647059,482.16911764705884,5.664658452915001,2732.294117647059,22.049884289020316,0.04573060256663001,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,0.0967741935483871,0.0,0.0,0.002152583712670903,0.0,-0.0178756412335623,-0.004419076307190376,-0.012303891689721982
VCP -> CGR,2025,10,2025-10-01,54,E2,3,55960.87037037037,54950.0,120.22222222222223,6492.0,10806.703703703704,583562.0,1.0,139385,2581.203703703704,477.8333333333333,5.4021739981017465,2581.203703703704,21.47027110289587,0.04493255201164117,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,-0.12903225806451613,-0.01627838283208886,-0.029794753116943802,-0.028157629159793432,0.0,-0.063384541551633,-0.030589364716080026,-0.02954030195238742
VCP -> CGR,2025,11,2025-11-01,20,E2,4,58596.95,54930.5,122.25,2445.0,11169.7,223394.0,1.0,55646,2782.3,483.325,5.759978495349431,2782.3,22.759100204498978,0.04708860539905649,E2,2,62.0,60.21739130434783,56886.89705882353,123.9142156862745,11119.811224489797,2.0,5.767760877074562,22.147756916869064,0.04630027614957864,-0.6774193548387096,0.030060576856709133,-0.013430385505469017,0.004486476838773237,0.0,-0.0013492899395438358,0.027602943716809467,0.017026448112988625
VCP -> CLV,2024,7,2024-07-01,7,E1,2,46741.857142857145,44720.0,108.78571428571429,761.5,9768.42857142857,68379.0,0.0,15175,2167.8571428571427,347.0857142857143,6.243095132261379,2167.8571428571427,19.927774130006565,0.057414561619215494,E1,1,4.5,4.5,44140.92857142857,112.89285714285714,10137.214285714286,1.0,6.076277273556065,18.62200672312294,0.05396065592443831,0.5555555555555556,0.05892328629244322,-0.03638089212274588,-0.03637939416999611,0.0,0.02745395761172793,0.07011958626683631,0.06400785230657183
VCP -> CLV,2024,8,2024-08-01,2,E1,1,41540.0,41540.0,117.0,234.0,10506.0,21012.0,0.0,4052,2026.0,342.85,5.909459414850751,2026.0,17.316239316239315,0.05050675022966112,E1,1,4.5,4.5,44140.92857142857,112.89285714285714,10137.214285714286,1.0,6.076277273556065,18.62200672312294,0.05396065592443831,-0.5555555555555556,-0.05892328629244322,0.036380892122746006,0.03637939416999593,0.0,-0.02745395761172793,-0.07011958626683631,-0.06400785230657183
VCP -> CMG,2024,1,2024-01-01,8,E1,1,46717.0,46517.5,97.25,778.0,7601.5,60812.0,1.0,30831,3853.875,660.075,5.839233538779698,3853.875,39.62853470437018,0.06003641208100621,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,0.06666666666666667,-0.0016805593927395118,0.003316138540899021,0.0014444679699814834,0.0,0.02423367673171714,-0.0008878035527055344,0.008206540204453616
VCP -> CMG,2024,2,2024-02-01,8,E1,1,46884.0,47112.0,92.375,739.0,7370.5,58964.0,0.875,30727,3840.875,667.9625,5.750539477881688,3840.875,41.57916102841678,0.062247747483454206,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,0.06666666666666667,0.0018881489271742778,-0.04697862932940312,-0.028988166654903832,0.0,0.008676250659523968,0.048291268184488534,0.04534205077303169
VCP -> CMG,2024,3,2024-03-01,6,E1,1,46323.0,46757.0,96.33333333333333,578.0,7550.333333333333,45302.0,1.0,22946,3824.3333333333335,666.0500000000001,5.740006830608603,3824.3333333333335,39.69896193771626,0.05960357621457287,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,-0.2,-0.010100146686428332,-0.006140997297961259,-0.005296382556598493,0.0,0.006828766401430043,0.0008878035527055344,0.0009378188360889578
VCP -> CMG,2024,4,2024-04-01,13,E1,1,46167.38461538462,46111.0,94.92307692307692,1234.0,7471.615384615385,97131.0,1.0,50070,3851.5384615384614,666.0769230769231,5.781816294564005,3851.5384615384614,40.575364667747166,0.060916935059558044,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,0.7333333333333333,-0.013425571343814568,-0.020690437050053904,-0.015666921828259874,0.0,0.014162376318695429,0.022983615651380455,0.02299338363837562
VCP -> CMG,2024,5,2024-05-01,10,E1,1,45713.0,45460.5,95.6,956.0,7509.4,75094.0,1.0,40482,4048.2,659.64,6.137361282701398,4048.2,42.34518828451883,0.06419439131119828,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,0.3333333333333333,-0.02313554833401762,-0.013706705969049453,-0.01068906297786245,0.0,0.0765269226285866,0.06760430057622648,0.07803252927684491
VCP -> CMG,2024,6,2024-06-01,11,E1,1,46271.72727272727,46693.0,94.0,1034.0,7420.090909090909,81621.0,1.0,44029,4002.6363636363635,665.9181818181819,6.012139378481447,4002.6363636363635,42.58123791102515,0.06394364814422691,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,0.4666666666666667,-0.011195819790637045,-0.03021370670596907,-0.022454911169711027,0.0,0.05456231194556363,0.07355556934174272,0.07382173632487757
VCP -> CMG,2024,7,2024-07-01,21,E1,1,45108.71428571428,45411.0,92.14285714285714,1935.0,7316.428571428572,153645.0,1.0,85875,4089.285714285714,664.2857142857143,6.158343456318643,4089.285714285714,44.37984496124031,0.06680836875885637,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,1.8,-0.036048838490763055,-0.049373618275608024,-0.036111699249535285,0.0,0.08020731127670108,0.11890194043246807,0.12192970879383355
VCP -> CMG,2024,8,2024-08-01,7,E1,1,45782.0,45424.0,92.14285714285714,645.0,7316.428571428572,51215.0,1.0,27971,3995.8571428571427,683.0857142857143,5.84853047415757,3995.8571428571427,43.36589147286822,0.06348528532501202,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,-0.06666666666666667,-0.021661052082077196,-0.049373618275608024,-0.036111699249535285,0.0,0.025864410327346717,0.09333820701612464,0.06612433442991639
VCP -> CMG,2024,9,2024-09-01,7,E1,1,46874.28571428572,46850.0,96.85714285714286,678.0,7579.571428571428,53057.0,1.0,28459,4065.5714285714284,667.9,6.0865967870928595,4065.5714285714284,41.974926253687315,0.06284612405103655,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,-0.06666666666666667,0.0016805593927396673,-0.0007369196757553218,-0.0014444679699813635,0.0,0.06762255090937801,0.058269276870585605,0.0553907386947484
VCP -> CMG,2024,10,2024-10-01,10,E1,1,45994.2,45562.0,94.5,945.0,7448.0,74480.0,1.0,38308,3830.8,659.55,5.8071002358357,3830.8,40.53756613756614,0.06146246097728169,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,0.3333333333333333,-0.017126441869587998,-0.02505526897568167,-0.018778083609758325,0.0,0.01859731867182971,0.02203064141719859,0.032154537328871066
VCP -> CMG,2024,11,2024-11-01,7,E1,1,44659.42857142857,44755.0,95.28571428571429,667.0,7491.857142857143,52443.0,1.0,26965,3852.1428571428573,679.5428571428572,5.662144204714557,3852.1428571428573,40.42728635682159,0.05949188624658407,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,-0.06666666666666667,-0.045649854458366786,-0.01694915254237284,-0.013000211729832631,0.0,-0.006828766401430198,0.019250274320979383,-0.0009378188360889578
VCP -> CMG,2024,12,2024-12-01,8,E1,1,45462.625,45367.0,95.875,767.0,7524.75,60198.0,1.0,31984,3998.0,694.1125,5.759809460324146,3998.0,41.70013037809648,0.060076904504812234,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,0.06666666666666667,-0.028485939625026095,-0.010869565217391325,-0.008666807819888421,0.0,0.010302256562048846,0.05134114003977976,0.008886539643042264
VCP -> CMG,2025,1,2025-01-01,8,E1,1,45359.875,45370.0,98.625,789.0,7678.25,61426.0,1.0,29511,3688.875,661.55,5.578506291019181,3688.875,37.40304182509506,0.0565384956920793,E1,1,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,0.06666666666666667,-0.03068165686976347,0.017501842299189368,0.011555743759851389,0.0,-0.021499316446991018,-0.05699679409141387,-0.050534847865940126
VCP -> CMG,2025,2,2025-02-01,6,E1,2,49104.833333333336,48550.5,97.0,582.0,8517.833333333334,51107.0,1.0,20706,3451.0,668.1,5.168347882589958,3451.0,35.577319587628864,0.05325148868077962,E2,2,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,-0.2,0.04934627104578835,0.0007369196757553218,0.12216497674892779,1.0,-0.09344335703346938,-0.10302679162691093,-0.10573438180908658
VCP -> CMG,2025,3,2025-03-01,7,E2,2,52499.0,55290.0,99.85714285714286,699.0,8895.285714285714,62267.0,1.0,24381,3483.0,668.2571428571429,5.193942825315192,3483.0,34.87982832618026,0.05219521960820509,E2,2,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,-0.06666666666666667,0.12187795261768881,0.03021370670596907,0.17189168842778837,1.0,-0.08895386331496974,-0.12061189870763928,-0.12347257352095017
VCP -> CMG,2025,4,2025-04-01,9,E2,2,49969.77777777778,51632.0,97.0,873.0,8278.222222222223,74504.0,1.0,31802,3533.5555555555557,665.6888888888889,5.314457674111063,3533.5555555555557,36.42840778923253,0.05472287189596287,E2,2,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,0.2,0.06782971077723805,0.0007369196757553218,0.09059788845235961,1.0,-0.06781489604072063,-0.08156920787272677,-0.08102507408607999
VCP -> CMG,2025,5,2025-05-01,8,E2,2,53442.125,54940.0,101.5,812.0,8922.75,71382.0,1.0,26582,3322.75,661.0125,5.0282363304963935,3322.75,32.73645320197044,0.04952471126033236,E2,2,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,0.06666666666666667,0.1420320725830702,0.04716285924834191,0.1755099160138331,1.0,-0.11801969384211326,-0.174650541421411,-0.16831909063731337
VCP -> CMG,2025,6,2025-06-01,7,E2,1,52834.142857142855,52834.0,102.71428571428571,719.0,9123.714285714286,63866.0,1.0,22862,3266.0,664.8000000000001,4.911653115704678,3266.0,31.79694019471488,0.047829332422856315,E2,2,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,-0.06666666666666667,0.12903979155568512,0.05969049373618267,0.20198555532030033,1.0,-0.13846903088922793,-0.19833748597468487,-0.19679001307953475
VCP -> CMG,2025,7,2025-07-01,7,E2,1,54541.857142857145,55077.0,101.0,707.0,8963.0,62741.0,1.0,22626,3232.285714285714,663.5285714285714,4.87368219909627,3232.285714285714,32.002828854314004,0.04823127478205224,E2,2,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,-0.06666666666666667,0.16553281059439304,0.04200442151805451,0.18081257204695705,1.0,-0.14512933849097373,-0.1931466336645947,-0.19004009413401626
VCP -> CMG,2025,8,2025-08-01,4,E2,1,54555.75,54940.5,101.0,404.0,8963.0,35852.0,1.0,13302,3325.5,654.975,5.077404592712918,3325.5,32.92574257425743,0.05027022798466724,E2,2,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,-0.4666666666666667,0.1658296941565073,0.04200442151805451,0.18081257204695705,1.0,-0.1093953102386678,-0.16987818932914645,-0.15579944112374725
VCP -> CMG,2025,9,2025-09-01,5,E2,1,54507.4,54895.0,101.0,505.0,8963.0,44815.0,1.0,16248,3249.6,662.8199999999999,4.901803452544918,3249.6,32.174257425742574,0.048541470422954314,E2,2,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,-0.3333333333333333,0.16479647830460414,0.04200442151805451,0.18081257204695705,1.0,-0.14019671597763736,-0.188824586992631,-0.18483090086179996
VCP -> CMG,2025,10,2025-10-01,1,E2,1,53834.0,53834.0,101.0,101.0,8963.0,8963.0,1.0,3264,3264.0,668.7,4.881112606550022,3264.0,32.31683168316832,0.04832784758960417,E2,2,7.5,8.090909090909092,46795.642857142855,96.92857142857143,7590.535714285714,1.0,5.701075517661581,39.66374832104322,0.05954773123057847,-0.8666666666666667,0.15040624966610144,0.04200442151805451,0.18081257204695705,1.0,-0.14382600415857752,-0.185230013522879,-0.18841832273221448
VCP -> CNF,2024,1,2024-01-01,115,A320,4,56093.4,54355.0,120.58543355195529,13867.324858474858,11027.237610939785,1268132.3252580753,0.9217391304347826,209673,1823.2434782608696,308.8669565217391,5.910307388319683,1823.2434782608696,15.119931359497988,0.04895289392484364,E2,2,143.0,136.56521739130434,53487.43373493976,116.81196755372287,10611.656626506025,2.0,5.7688138941156515,15.032073423467878,0.0495655982294622,-0.1958041958041958,0.04872109359320294,0.03230376199679176,0.03916268675672306,0.0,0.024527311298490385,0.0058446984361417015,-0.012361483095232
VCP -> CNF,2024,2,2024-02-01,106,A320,4,53819.8679245283,55246.0,122.50134315370164,12985.142374292374,11226.410758266891,1189999.5403762904,0.9528301886792453,191311,1804.8207547169811,309.9688679245283,5.814876376518095,1804.8207547169811,14.733069109719754,0.04753080271695861,E2,2,143.0,136.56521739130434,53487.43373493976,116.81196755372287,10611.656626506025,2.0,5.7688138941156515,15.032073423467878,0.0495655982294622,-0.25874125874125875,0.006215183013564179,0.048705417082904455,0.057931966082027234,0.0,0.007984740580629299,-0.01989108922800515,-0.04105257648830504
VCP -> CNF,2024,3,2024-03-01,143,A320,5,53056.230769230766,54602.0,116.85444520514451,16710.185664335666,10698.689638450129,1529912.6182983683,0.9090909090909091,247489,1730.6923076923076,303.40349650349646,5.6997390607008445,1730.6923076923076,14.810667276319531,0.04881508435796438,E2,2,143.0,136.56521739130434,53487.43373493976,116.81196755372287,10611.656626506025,2.0,5.7688138941156515,15.032073423467878,0.0495655982294622,0.0,-0.008061762092491627,0.0003636412630590534,0.008201642307828846,0.0,-0.011973836334929308,-0.014728916025828508,-0.01514183018680299
