Route,MonthStart,Flights,AvgTOW_kg,MedianTOW_kg,PrimaryAircraft,TowRegime
VCP -> CXJ,2024-06-01,25,68335.32,68305.0,A320,A320
VCP -> CXJ,2024-07-01,19,68737.94736842105,68713.0,A320,A320
VCP -> CXJ,2024-08-01,22,65723.13636363637,67864.0,A320,A320
VCP -> CXJ,2024-09-01,27,64833.25925925926,68607.0,A320,A320
VCP -> CXJ,2024-10-01,29,67670.4827586207,67507.0,A320,A320
VCP -> CXJ,2024-11-01,22,66810.09090909091,66817.5,A320,A320
VCP -> CXJ,2024-12-01,23,64672.65217391304,66524.0,A320,A320
VCP -> CXJ,2025-01-01,25,64164.96,64512.0,A320,A320
VCP -> CXJ,2025-02-01,23,65701.69565217392,66126.0,A320,A320
VCP -> CXJ,2025-03-01,19,64748.52631578947,64568.0,A320,A320
VCP -> CXJ,2025-04-01,25,63203.28,64720.0,A320,A320
VCP -> CXJ,2025-05-01,18,62324.88888888889,63778.0,A320,A320
VCP -> CXJ,2025-06-01,22,66027.36363636363,66146.5,A320,A320
VCP -> CXJ,2025-07-01,21,64747.666666666664,64842.0,A320,A320
VCP -> CXJ,2025-08-01,15,64574.8,64035.0,A320,A320
VCP -> CXJ,2025-09-01,24,64131.5,64965.5,A320,A320
VCP -> CXJ,2025-10-01,22,64756.63636363636,65451.0,A320,A320
VCP -> CXJ,2025-11-01,7,65095.857142857145,65577.0,A320,A320
VCP -> EEA,2024-01-01,13,21007.46153846154,21125.0,ATR,ATR
VCP -> EEA,2024-02-01,20,21090.55,21024.5,ATR,ATR
VCP -> EEA,2024-03-01,19,21047.63157894737,21023.0,ATR,ATR
VCP -> EEA,2024-04-01,12,21608.5,21621.5,ATR,ATR
VCP -> EEA,2024-05-01,14,21686.35714285714,21640.5,ATR,ATR
VCP -> EEA,2024-06-01,17,22024.058823529413,22283.0,ATR,ATR
VCP -> EEA,2024-07-01,15,22021.266666666666,22286.0,ATR,ATR
VCP -> EEA,2024-08-01,14,22038.928571428572,21994.0,ATR,ATR
VCP -> EEA,2024-09-01,14,21602.214285714286,21488.0,ATR,ATR
VCP -> EEA,2024-10-01,15,21425.8,21469.0,ATR,ATR
VCP -> EEA,2024-11-01,11,21443.090909090908,21760.0,ATR,ATR
VCP -> EEA,2024-12-01,17,21218.882352941175,21360.0,ATR,ATR
VCP -> EEA,2025-01-01,20,20047.6,19885.5,ATR,ATR
VCP -> EEA,2025-02-01,21,20520.904761904763,20126.0,ATR,ATR
VCP -> EEA,2025-03-01,3,19976.0,20056.0,ATR,ATR
VCP -> EZE,2024-04-01,1,41668.0,41668.0,E1,E1
VCP -> EZE,2024-12-01,1,58914.0,58914.0,A320,Outside Normal Regimes
VCP -> FLN,2024-01-01,47,47936.34042553192,50047.0,E2,Outside Normal Regimes
VCP -> FLN,2024-02-01,50,50008.86,51828.0,E2,E2
VCP -> FLN,2024-03-01,49,53328.510204081635,52673.0,E2,E2
VCP -> FLN,2024-04-01,55,49159.472727272725,50389.0,E2,E2
VCP -> FLN,2024-05-01,90,55671.322222222225,54121.0,A320,Outside Normal Regimes
VCP -> FLN,2024-06-01,146,61201.32191780822,64343.0,A320,A320
VCP -> FLN,2024-07-01,95,55814.926315789475,53663.0,E2,Outside Normal Regimes
VCP -> FLN,2024-08-01,89,55062.191011235955,53661.0,E2,E2
VCP -> FLN,2024-09-01,83,50609.48192771084,52810.0,E2,E2
VCP -> FLN,2024-10-01,84,53462.25,53476.5,E2,E2
VCP -> FLN,2024-11-01,91,50299.846153846156,52549.0,E2,E2
VCP -> FLN,2024-12-01,94,49574.8085106383,51954.5,E2,E2
VCP -> FLN,2025-01-01,80,49411.475,50388.5,E2,E2
VCP -> FLN,2025-02-01,82,52370.90243902439,53310.5,E2,E2
VCP -> FLN,2025-03-01,56,51520.92857142857,52866.5,E2,E2
VCP -> FLN,2025-04-01,61,52831.70491803279,52920.0,E2,E2
VCP -> FLN,2025-05-01,60,54395.333333333336,53747.5,E2,E2
VCP -> FLN,2025-06-01,64,51257.6875,52525.5,E2,E2
VCP -> FLN,2025-07-01,70,51534.07142857143,52757.5,E2,E2
VCP -> FLN,2025-08-01,62,53199.24193548387,53660.5,E2,E2
VCP -> FLN,2025-09-01,79,53991.0253164557,53689.0,E2,E2
VCP -> FLN,2025-10-01,65,54205.26153846154,53866.0,E2,E2
VCP -> FLN,2025-11-01,29,52925.89655172414,53885.0,E2,E2
VCP -> FOR,2024-01-01,51,72643.1568627451,70432.0,A320,Outside Normal Regimes
VCP -> FOR,2024-02-01,47,72166.76595744681,75978.0,A321,Outside Normal Regimes
VCP -> FOR,2024-03-01,26,77087.5,79914.0,A321,A321
VCP -> FOR,2024-04-01,35,74882.08571428571,77935.0,A321,A321
VCP -> FOR,2024-05-01,34,75889.11764705883,77944.5,A321,A321
VCP -> FOR,2024-06-01,44,71963.90909090909,70889.0,A321,Outside Normal Regimes
VCP -> FOR,2024-07-01,44,72790.61363636363,74227.5,A321,A321
VCP -> FOR,2024-08-01,52,70001.23076923077,69258.5,A320,A320
VCP -> FOR,2024-09-01,44,70232.5,70345.5,A320,A320
VCP -> FOR,2024-10-01,51,73925.90196078431,71724.0,A320,A321
VCP -> FOR,2024-11-01,53,75474.7358490566,77315.0,A321,A321
VCP -> FOR,2024-12-01,61,70042.60655737705,69848.0,A320,A320
VCP -> FOR,2025-01-01,72,69235.45833333333,69135.5,A320,A320
VCP -> FOR,2025-02-01,52,69939.48076923077,69045.0,A320,A320
VCP -> FOR,2025-03-01,57,72089.56140350878,70595.0,A320,Outside Normal Regimes
VCP -> FOR,2025-04-01,46,70441.36956521739,70293.5,A320,A320
VCP -> FOR,2025-05-01,56,73230.10714285714,70256.5,A320,A321
VCP -> FOR,2025-06-01,58,70734.58620689655,69926.5,A320,A320
VCP -> FOR,2025-07-01,62,71868.2258064516,70214.0,A320,Outside Normal Regimes
VCP -> FOR,2025-08-01,56,72506.83928571429,70511.5,A320,Outside Normal Regimes
VCP -> FOR,2025-09-01,59,73194.55932203389,70255.0,A320,A321
VCP -> FOR,2025-10-01,52,72180.34615384616,69867.5,A320,Outside Normal Regimes
VCP -> FOR,2025-11-01,20,69796.95,69543.0,A320,A320
VCP -> GEL,2024-05-01,9,22235.0,22750.0,ATR,ATR
VCP -> GEL,2024-06-01,7,22814.85714285714,22933.0,ATR,Outside Normal Regimes
VCP -> GEL,2024-07-01,6,22625.666666666668,22688.0,ATR,Outside Normal Regimes
VCP -> GEL,2024-08-01,11,22634.0,22757.0,ATR,Outside Normal Regimes
VCP -> GEL,2024-09-01,8,22619.375,22626.5,ATR,Outside Normal Regimes
VCP -> GEL,2024-10-01,10,22536.5,22701.0,ATR,Outside Normal Regimes
VCP -> GEL,2024-11-01,10,22591.5,22654.5,ATR,Outside Normal Regimes
VCP -> GEL,2024-12-01,14,22467.428571428572,22486.5,ATR,Outside Normal Regimes
VCP -> GEL,2025-01-01,16,22134.125,22283.0,ATR,ATR
VCP -> GEL,2025-02-01,14,22545.785714285714,22696.0,ATR,Outside Normal Regimes
VCP -> GEL,2025-03-01,2,22205.0,22205.0,ATR,ATR
VCP -> GIG,2024-01-01,79,40148.84810126582,43907.0,E1,Outside Normal Regimes
VCP -> GIG,2024-02-01,73,48056.49315068493,45474.0,E1,Outside Normal Regimes
VCP -> GIG,2024-03-01,50,49385.9,46633.5,E1,E2
VCP -> GIG,2024-04-01,65,42414.53846153846,43481.0,E1,E1
VCP -> GIG,2024-05-01,85,45362.17647058824,44310.0,E1,E1
VCP -> GIG,2024-06-01,57,49631.12280701754,49597.0,E2,E2
VCP -> GIG,2024-07-01,55,47146.527272727275,45722.0,E1,Outside Normal Regimes
VCP -> GIG,2024-08-01,71,49799.52112676056,51779.0,E2,E2
VCP -> GIG,2024-09-01,97,53352.24742268041,52357.0,E2,E2
VCP -> GIG,2024-10-01,70,49903.71428571428,52180.0,E2,E2
VCP -> GIG,2024-11-01,85,48042.7294117647,45609.0,E1,Outside Normal Regimes
VCP -> GIG,2024-12-01,94,46985.10638297872,45200.0,E1,Outside Normal Regimes
VCP -> GIG,2025-01-01,83,46624.03614457831,44802.0,E1,Outside Normal Regimes
VCP -> GIG,2025-02-01,82,47073.59756097561,44949.5,E1,Outside Normal Regimes
VCP -> GIG,2025-03-01,56,49088.607142857145,50738.5,E2,Outside Normal Regimes
VCP -> GIG,2025-04-01,58,51198.68965517241,52181.0,E2,E2
VCP -> GIG,2025-05-01,50,50492.08,51287.0,E2,E2
VCP -> GIG,2025-06-01,53,50675.943396226416,51795.0,E2,E2
VCP -> GIG,2025-07-01,80,44901.775,44008.5,E1,E1
VCP -> GIG,2025-08-01,115,43596.1652173913,43354.0,E1,E1
VCP -> GIG,2025-09-01,60,49154.86666666667,51136.5,E2,E2
VCP -> GIG,2025-10-01,59,49029.03389830508,50895.0,E2,Outside Normal Regimes
VCP -> GIG,2025-11-01,22,48663.045454545456,50614.5,E2,Outside Normal Regimes
VCP -> GPB,2024-01-01,11,21622.272727272728,21649.0,ATR,ATR
VCP -> GPB,2024-02-01,14,20452.214285714286,20112.0,ATR,ATR
VCP -> GPB,2024-03-01,16,21068.125,21323.5,ATR,ATR
VCP -> GPB,2024-04-01,16,21390.375,21460.0,ATR,ATR
VCP -> GPB,2024-05-01,15,22167.6,22473.0,ATR,ATR
VCP -> GPB,2024-06-01,15,21164.666666666668,21449.0,ATR,ATR
VCP -> GPB,2024-07-01,17,21304.70588235294,21821.0,ATR,ATR
VCP -> GPB,2024-08-01,15,20669.466666666667,20179.0,ATR,ATR
VCP -> GPB,2024-09-01,17,19770.647058823528,19795.0,ATR,ATR
VCP -> GPB,2024-10-01,11,21014.909090909092,20951.0,ATR,ATR
VCP -> GPB,2024-11-01,12,20498.5,21214.5,ATR,ATR
VCP -> GPB,2024-12-01,7,20881.714285714286,20716.0,ATR,ATR
VCP -> GPB,2025-01-01,10,20930.4,20931.5,ATR,ATR
VCP -> GPB,2025-02-01,9,20385.222222222223,20202.0,ATR,ATR
VCP -> GPB,2025-03-01,3,19355.0,19579.0,ATR,ATR
VCP -> GRU,2024-01-01,1,48070.0,48070.0,A320,Outside Normal Regimes
VCP -> GRU,2024-02-01,3,38138.333333333336,48219.0,A320,Outside Normal Regimes
VCP -> GRU,2024-03-01,4,46483.0,48547.5,A320,Outside Normal Regimes
VCP -> GRU,2024-04-01,5,53821.6,48208.0,A320,E2
VCP -> GRU,2024-05-01,7,41926.142857142855,44056.0,A320,E1
VCP -> GRU,2024-06-01,6,49158.0,48616.5,A320,E2
VCP -> GRU,2024-07-01,4,40869.0,49153.5,A320,E1
VCP -> GRU,2024-08-01,5,41170.4,47285.0,A320,E1
VCP -> GRU,2024-10-01,5,49918.2,48498.0,A320,E2
VCP -> GRU,2024-11-01,3,43424.666666666664,48161.0,A320,E1
VCP -> GRU,2024-12-01,4,48020.5,49952.0,A320,Outside Normal Regimes
VCP -> GRU,2025-02-01,2,34726.5,34726.5,E1,Outside Normal Regimes
VCP -> GRU,2025-03-01,3,49184.0,48596.0,A320,E2
VCP -> GRU,2025-04-01,5,29156.0,15368.0,ATR,Outside Normal Regimes
VCP -> GRU,2025-05-01,10,46195.5,48358.5,A320,E1
VCP -> GRU,2025-06-01,6,47032.166666666664,47939.0,A320,Outside Normal Regimes
VCP -> GRU,2025-07-01,2,27360.5,27360.5,ATR,Outside Normal Regimes
VCP -> GRU,2025-08-01,1,48678.0,48678.0,A320,Outside Normal Regimes
VCP -> GRU,2025-10-01,2,40097.5,40097.5,E1,Outside Normal Regimes
VCP -> GRU,2025-11-01,3,40757.666666666664,39271.0,A320,Outside Normal Regimes
VCP -> GYN,2024-01-01,73,63568.05479452055,65277.0,A320,A320
VCP -> GYN,2024-02-01,78,61096.38461538462,61959.0,A320,Outside Normal Regimes
VCP -> GYN,2024-03-01,98,60875.22448979592,64947.5,A320,Outside Normal Regimes
VCP -> GYN,2024-04-01,93,63497.021505376346,65158.0,A320,A320
VCP -> GYN,2024-05-01,95,59694.505263157895,64674.0,A320,Outside Normal Regimes
VCP -> GYN,2024-06-01,110,62822.29090909091,64742.5,A320,A320
VCP -> GYN,2024-07-01,100,62278.13,63439.5,A320,A320
VCP -> GYN,2024-08-01,91,61716.93406593407,63259.0,A320,A320
VCP -> GYN,2024-09-01,76,60469.09210526316,64177.5,A320,Outside Normal Regimes
VCP -> GYN,2024-10-01,71,59440.16901408451,64204.0,A320,Outside Normal Regimes
VCP -> GYN,2024-11-01,96,59977.5625,63953.5,A320,Outside Normal Regimes
VCP -> GYN,2024-12-01,92,58378.282608695656,60675.0,A320,Outside Normal Regimes
VCP -> GYN,2025-01-01,90,60812.0,63890.5,A320,Outside Normal Regimes
VCP -> GYN,2025-02-01,81,61686.333333333336,64070.0,A320,A320
VCP -> GYN,2025-03-01,91,61749.79120879121,62995.0,A320,A320
VCP -> GYN,2025-04-01,84,61024.57142857143,63351.0,A320,Outside Normal Regimes
VCP -> GYN,2025-05-01,100,62285.95,63198.0,A320,A320
VCP -> GYN,2025-06-01,106,63356.20754716981,64402.0,A320,A320
VCP -> GYN,2025-07-01,114,62041.4649122807,64136.0,A320,A320
VCP -> GYN,2025-08-01,94,61638.04255319149,62314.0,A320,A320
VCP -> GYN,2025-09-01,134,62331.14179104478,62518.0,A320,A320
VCP -> GYN,2025-10-01,105,62135.41904761905,63005.0,A320,A320
VCP -> GYN,2025-11-01,36,61747.305555555555,63613.5,A320,A320
VCP -> IGU,2024-01-01,40,54182.4,53074.5,E2,E2
VCP -> IGU,2024-02-01,49,53294.816326530614,53029.0,E2,E2
VCP -> IGU,2024-03-01,28,57676.92857142857,55665.5,A320,Outside Normal Regimes
VCP -> IGU,2024-04-01,25,57384.84,54121.0,A320,Outside Normal Regimes
VCP -> IGU,2024-05-01,35,61160.37142857143,63823.0,A320,A320
VCP -> IGU,2024-06-01,50,62316.8,64370.0,A320,A320
VCP -> IGU,2024-07-01,39,57814.153846153844,56487.0,A320,Outside Normal Regimes
VCP -> IGU,2024-08-01,43,62124.16279069767,63900.0,A320,A320
VCP -> IGU,2024-09-01,31,62948.67741935484,64660.0,A320,A320
VCP -> IGU,2024-10-01,48,62710.916666666664,65487.0,A320,A320
VCP -> IGU,2024-11-01,58,63301.15517241379,65154.0,A320,A320
VCP -> IGU,2024-12-01,42,59516.71428571428,63005.0,A320,Outside Normal Regimes
VCP -> IGU,2025-01-01,61,61088.57377049181,63417.0,A320,Outside Normal Regimes
VCP -> IGU,2025-02-01,49,64151.836734693876,64980.0,A320,A320
VCP -> IGU,2025-03-01,47,63270.68085106383,64071.0,A320,A320
VCP -> IGU,2025-04-01,45,63370.86666666667,64588.0,A320,A320
VCP -> IGU,2025-05-01,40,63585.0,64696.5,A320,A320
VCP -> IGU,2025-06-01,47,62392.255319148935,64726.0,A320,A320
VCP -> IGU,2025-07-01,47,60385.27659574468,62781.0,A320,Outside Normal Regimes
VCP -> IGU,2025-08-01,45,61763.88888888889,63886.0,A320,A320
VCP -> IGU,2025-09-01,55,62088.05454545454,64213.0,A320,A320
VCP -> IGU,2025-10-01,46,63362.608695652176,64901.0,A320,A320
VCP -> IGU,2025-11-01,16,61741.625,64287.5,A320,A320
VCP -> IOS,2024-01-01,23,65670.86956521739,67107.0,A320,A320
VCP -> IOS,2024-02-01,27,65037.74074074074,65402.0,A320,A320
VCP -> IOS,2024-03-01,21,65448.142857142855,66054.0,A320,A320
VCP -> IOS,2024-04-01,21,65494.57142857143,67003.0,A320,A320
VCP -> IOS,2024-05-01,22,66065.22727272728,66947.5,A320,A320
VCP -> IOS,2024-06-01,22,64463.36363636364,66100.5,A320,A320
VCP -> IOS,2024-07-01,18,56850.88888888889,55377.5,E2,Outside Normal Regimes
VCP -> IOS,2024-08-01,22,65275.545454545456,66654.5,A320,A320
VCP -> IOS,2024-09-01,24,65270.5,66924.0,A320,A320
VCP -> IOS,2024-10-01,18,53763.11111111111,54958.5,E2,E2
VCP -> IOS,2024-11-01,20,55936.3,55478.5,E2,Outside Normal Regimes
VCP -> IOS,2024-12-01,37,60293.40540540541,56049.0,E2,Outside Normal Regimes
VCP -> IOS,2025-01-01,34,56081.67647058824,54895.0,E2,Outside Normal Regimes
VCP -> IOS,2025-02-01,27,64439.2962962963,66609.0,A320,A320
VCP -> IOS,2025-03-01,32,62286.46875,64847.5,A320,A320
VCP -> IOS,2025-04-01,19,63914.0,65885.0,A320,A320
VCP -> IOS,2025-05-01,21,61891.90476190476,64186.0,A320,A320
VCP -> IOS,2025-06-01,22,63274.59090909091,65549.5,A320,A320
VCP -> IOS,2025-07-01,18,59190.61111111111,61053.0,A320,Outside Normal Regimes
VCP -> IOS,2025-08-01,19,63400.89473684211,65158.0,A320,A320
VCP -> IOS,2025-09-01,22,65030.22727272727,66530.0,A320,A320
VCP -> IOS,2025-10-01,14,55856.142857142855,55223.0,E2,Outside Normal Regimes
VCP -> IOS,2025-11-01,7,60596.0,61787.0,A320,Outside Normal Regimes
VCP -> IZA,2024-01-01,38,21554.973684210527,21897.0,ATR,ATR
VCP -> IZA,2024-02-01,39,22222.333333333332,22033.0,ATR,ATR
VCP -> IZA,2024-03-01,29,21873.137931034482,22029.0,ATR,ATR
VCP -> IZA,2024-04-01,43,21472.3488372093,21853.0,ATR,ATR
VCP -> IZA,2024-05-01,36,21450.75,21681.5,ATR,ATR
VCP -> IZA,2024-06-01,28,22044.60714285714,22246.5,ATR,ATR
VCP -> IZA,2024-07-01,28,22109.5,22171.5,ATR,ATR
VCP -> IZA,2024-08-01,22,22183.227272727272,22250.0,ATR,ATR
VCP -> IZA,2024-09-01,23,22044.391304347828,22139.0,ATR,ATR
VCP -> IZA,2024-10-01,28,21685.821428571428,21868.0,ATR,ATR
VCP -> IZA,2024-11-01,25,21835.88,21777.0,ATR,ATR
VCP -> IZA,2024-12-01,32,21854.9375,21909.5,ATR,ATR
VCP -> IZA,2025-01-01,25,21768.56,21683.0,ATR,ATR
VCP -> IZA,2025-02-01,42,21081.404761904763,21247.5,ATR,ATR
VCP -> IZA,2025-03-01,16,22611.8125,22186.5,ATR,Outside Normal Regimes
VCP -> IZA,2025-04-01,21,21992.95238095238,22188.0,ATR,ATR
VCP -> IZA,2025-05-01,36,21873.88888888889,21929.5,ATR,ATR
VCP -> IZA,2025-06-01,22,21713.0,22020.5,ATR,ATR
VCP -> IZA,2025-07-01,30,21780.933333333334,21910.0,ATR,ATR
VCP -> IZA,2025-08-01,27,21767.40740740741,21974.0,ATR,ATR
VCP -> IZA,2025-09-01,29,21663.96551724138,21745.0,ATR,ATR
VCP -> IZA,2025-10-01,26,21600.653846153848,21729.5,ATR,ATR
VCP -> IZA,2025-11-01,10,21625.8,21721.0,ATR,ATR
VCP -> JDO,2024-01-01,16,58773.0,56790.0,E2,Outside Normal Regimes
VCP -> JDO,2024-02-01,17,54054.117647058825,51283.0,E2,E2
VCP -> JDO,2024-03-01,12,57065.0,55577.5,E2,Outside Normal Regimes
VCP -> JDO,2024-04-01,13,54878.230769230766,55501.0,E2,E2
VCP -> JDO,2024-06-01,20,64425.05,68472.0,A320,A320
VCP -> JDO,2024-07-01,23,63150.30434782609,64699.0,A320,A320
VCP -> JDO,2024-08-01,22,61339.40909090909,64012.0,A320,A320
VCP -> JDO,2024-09-01,17,60510.64705882353,64732.0,A320,Outside Normal Regimes
VCP -> JDO,2024-10-01,17,57254.882352941175,56649.0,E2,Outside Normal Regimes
VCP -> JDO,2024-11-01,11,63415.09090909091,69785.0,A320,A320
VCP -> JDO,2024-12-01,16,64090.875,63506.5,A320,A320
VCP -> JDO,2025-01-01,14,58634.21428571428,57139.0,E2,Outside Normal Regimes
VCP -> JDO,2025-02-01,10,67426.1,70692.5,A320,A320
VCP -> JDO,2025-03-01,20,60109.0,56949.0,E2,Outside Normal Regimes
VCP -> JDO,2025-04-01,24,58358.416666666664,56982.5,E2,Outside Normal Regimes
VCP -> JDO,2025-05-01,23,56936.217391304344,56990.0,E2,Outside Normal Regimes
VCP -> JDO,2025-06-01,21,66740.28571428571,70964.0,A320,A320
VCP -> JDO,2025-07-01,17,65064.41176470588,69085.0,A320,A320
VCP -> JDO,2025-08-01,26,59451.11538461538,56889.5,E2,Outside Normal Regimes
VCP -> JDO,2025-09-01,24,57945.791666666664,56928.0,E2,Outside Normal Regimes
VCP -> JDO,2025-10-01,25,57205.92,56855.0,E2,Outside Normal Regimes
VCP -> JDO,2025-11-01,8,57619.5,57179.5,E2,Outside Normal Regimes
VCP -> JJG,2024-01-01,22,21940.772727272728,22083.0,ATR,ATR
VCP -> JJG,2024-02-01,23,21812.739130434784,22199.0,ATR,ATR
VCP -> JJG,2024-03-01,21,21771.47619047619,22092.0,ATR,ATR
VCP -> JJG,2024-04-01,25,21909.2,22052.0,ATR,ATR
VCP -> JJG,2024-05-01,19,34500.63157894737,22755.0,ATR,Outside Normal Regimes
VCP -> JJG,2024-06-01,21,22376.619047619046,22344.0,ATR,Outside Normal Regimes
VCP -> JJG,2024-07-01,18,24335.222222222223,22513.5,ATR,Outside Normal Regimes
VCP -> JJG,2024-08-01,20,22201.8,22311.0,ATR,ATR
VCP -> JJG,2024-09-01,19,24230.157894736843,22402.0,ATR,Outside Normal Regimes
VCP -> JJG,2024-10-01,22,42742.36363636364,46024.5,E1,E1
VCP -> JJG,2024-11-01,13,43171.38461538462,45835.0,E1,E1
VCP -> JJG,2024-12-01,18,42980.77777777778,45930.0,E1,E1
VCP -> JJG,2025-01-01,27,23538.48148148148,21572.0,ATR,Outside Normal Regimes
VCP -> JJG,2025-02-01,26,24444.115384615383,21628.0,ATR,Outside Normal Regimes
VCP -> JJG,2025-03-01,6,24454.166666666668,21267.0,ATR,Outside Normal Regimes
VCP -> JOI,2024-01-01,83,21207.072289156626,21435.0,ATR,ATR
VCP -> JOI,2024-02-01,59,31968.93220338983,39141.0,E1,Outside Normal Regimes
VCP -> JOI,2024-03-01,32,47585.4375,44867.0,E1,Outside Normal Regimes
VCP -> JOI,2024-04-01,95,22246.926315789475,21828.0,ATR,ATR
VCP -> JOI,2024-05-01,76,28358.526315789473,22340.5,ATR,Outside Normal Regimes
VCP -> JOI,2024-06-01,75,24387.266666666666,22239.0,ATR,Outside Normal Regimes
VCP -> JOI,2024-07-01,88,35008.75,22343.0,ATR,Outside Normal Regimes
VCP -> JOI,2024-08-01,78,23116.02564102564,21853.0,ATR,Outside Normal Regimes
VCP -> JOI,2024-09-01,61,29585.524590163935,22088.0,ATR,Outside Normal Regimes
VCP -> JOI,2024-10-01,96,21676.833333333332,21884.5,ATR,ATR
VCP -> JOI,2024-11-01,58,30935.172413793105,22481.5,ATR,Outside Normal Regimes
VCP -> JOI,2024-12-01,60,31192.216666666667,22558.0,ATR,Outside Normal Regimes
VCP -> JOI,2025-01-01,77,22612.415584415583,21972.0,ATR,Outside Normal Regimes
VCP -> JOI,2025-02-01,70,21960.2,21955.0,ATR,ATR
VCP -> JOI,2025-03-01,50,23893.02,21931.5,ATR,Outside Normal Regimes
VCP -> JOI,2025-04-01,80,21830.1,21744.0,ATR,ATR
VCP -> JOI,2025-05-01,55,28216.01818181818,22115.0,ATR,Outside Normal Regimes
VCP -> JOI,2025-06-01,35,41014.54285714286,44462.0,E1,E1
VCP -> JOI,2025-07-01,50,23474.64,22134.0,ATR,Outside Normal Regimes
VCP -> JOI,2025-08-01,76,21920.355263157893,21755.5,ATR,ATR
VCP -> JOI,2025-09-01,76,22659.0,21827.0,ATR,Outside Normal Regimes
VCP -> JOI,2025-10-01,37,41242.48648648649,43434.0,E1,E1
VCP -> JOI,2025-11-01,16,43560.1875,43876.5,E1,E1
VCP -> JPA,2024-01-01,21,68122.38095238095,67805.0,A320,A320
VCP -> JPA,2024-02-01,18,64794.72222222222,65252.5,A320,A320
VCP -> JPA,2024-03-01,21,67049.04761904762,67508.0,A320,A320
VCP -> JPA,2024-04-01,21,68683.90476190476,68471.0,A320,A320
VCP -> JPA,2024-05-01,11,64174.36363636364,68484.0,A320,A320
VCP -> JPA,2024-06-01,25,68086.96,68838.0,A320,A320
VCP -> JPA,2024-07-01,23,64514.0,65694.0,A320,A320
VCP -> JPA,2024-08-01,21,65664.52380952382,66905.0,A320,A320
VCP -> JPA,2024-09-01,25,64035.44,67108.0,A320,A320
VCP -> JPA,2024-10-01,28,67273.25,69078.5,A320,A320
VCP -> JPA,2024-11-01,33,66689.33333333333,68557.0,A320,A320
VCP -> JPA,2024-12-01,35,64033.485714285714,68097.0,A320,A320
VCP -> JPA,2025-01-01,51,62091.450980392154,64085.0,A320,A320
VCP -> JPA,2025-02-01,20,65213.9,66034.0,A320,A320
VCP -> JPA,2025-03-01,22,67490.86363636363,67897.0,A320,A320
VCP -> JPA,2025-04-01,27,67732.22222222222,68143.0,A320,A320
VCP -> JPA,2025-05-01,16,67555.0625,67769.0,A320,A320
VCP -> JPA,2025-06-01,23,69709.08695652174,69919.0,A320,A320
VCP -> JPA,2025-07-01,29,67430.62068965517,68099.0,A320,A320
VCP -> JPA,2025-08-01,24,68292.79166666667,67911.0,A320,A320
VCP -> JPA,2025-09-01,34,68399.08823529411,68041.5,A320,A320
VCP -> JPA,2025-10-01,24,68668.75,68768.0,A320,A320
VCP -> JPA,2025-11-01,10,67753.2,67518.5,A320,A320
VCP -> JPR,2025-03-01,5,54408.8,57358.0,E2,E2
VCP -> JPR,2025-04-01,3,57637.0,57484.0,E2,Outside Normal Regimes
VCP -> JPR,2025-05-01,6,56748.666666666664,57150.5,E2,Outside Normal Regimes
VCP -> JPR,2025-06-01,4,57702.75,57629.0,E2,Outside Normal Regimes
VCP -> JPR,2025-07-01,6,57686.0,58041.0,E2,Outside Normal Regimes
VCP -> JPR,2025-08-01,7,58024.42857142857,58052.0,E2,Outside Normal Regimes
VCP -> JPR,2025-09-01,6,57895.5,58008.5,E2,Outside Normal Regimes
VCP -> JPR,2025-10-01,4,57574.25,57615.5,E2,Outside Normal Regimes
VCP -> JPR,2025-11-01,3,57570.0,57301.0,E2,Outside Normal Regimes
VCP -> JTC,2024-01-01,22,19999.81818181818,20054.5,ATR,ATR
VCP -> JTC,2024-02-01,38,20189.605263157893,19840.0,ATR,ATR
VCP -> JTC,2024-03-01,57,20250.052631578947,20019.0,ATR,ATR
VCP -> JTC,2024-04-01,74,19840.256756756757,19778.5,ATR,ATR
VCP -> JTC,2024-05-01,82,19730.256097560974,19099.5,ATR,ATR
VCP -> JTC,2024-06-01,62,19495.24193548387,19285.5,ATR,ATR
VCP -> JTC,2024-07-01,56,20590.89285714286,19734.0,ATR,ATR
VCP -> JTC,2024-08-01,50,19951.8,19907.5,ATR,ATR
VCP -> JTC,2024-09-01,46,20682.391304347828,20121.5,ATR,ATR
VCP -> JTC,2024-10-01,46,20611.08695652174,20292.5,ATR,ATR
VCP -> JTC,2024-11-01,37,21173.81081081081,20313.0,ATR,ATR
VCP -> JTC,2024-12-01,40,21080.775,20100.5,ATR,ATR
VCP -> JTC,2025-01-01,27,20920.814814814814,21172.0,ATR,ATR
VCP -> JTC,2025-02-01,41,20893.0,20013.0,ATR,ATR
VCP -> JTC,2025-03-01,24,22563.083333333332,21364.5,ATR,Outside Normal Regimes
VCP -> JTC,2025-04-01,38,21234.473684210527,20070.5,ATR,ATR
VCP -> JTC,2025-05-01,49,21738.816326530614,20528.0,ATR,ATR
VCP -> JTC,2025-06-01,30,20613.366666666665,20695.0,ATR,ATR
VCP -> JTC,2025-07-01,26,19780.73076923077,19870.0,ATR,ATR
VCP -> JTC,2025-08-01,31,20467.677419354837,20502.0,ATR,ATR
VCP -> JTC,2025-09-01,32,21913.4375,20278.5,ATR,ATR
VCP -> JTC,2025-10-01,26,20383.69230769231,20334.5,ATR,ATR
